bus_i,kV,Type,Import,Lat,Lon
5120,66,'AddedNode',' ',34.18225748,-119.1216013
5121,66,'AddedNode',' ',34.17323186,-119.1569124
5122,66,'AddedNode',' ',34.18242704,-119.1423257
5123,66,'AddedNode',' ',34.18991111,-119.142553
5124,66,'AddedNode',' ',34.15449399,-119.118191
5125,66,'AddedNode',' ',34.14664154,-119.0965038
5126,66,'AddedNode',' ',34.14701875,-119.1121879
5127,66,'AddedNode',' ',34.12998169,-119.0967054
5128,66,'AddedNode',' ',34.147096,-119.1183092
5129,66,'AddedNode',' ',34.1473168,-119.1486787
5130,66,'AddedNode',' ',34.15383394,-119.1488209
5131,66,'AddedNode',' ',34.15328447,-119.2134814
5132,66,'AddedNode',' ',34.15651684,-119.2087286
5133,66,'AddedNode',' ',34.17336959,-119.1813198
5134,66,'AddedNode',' ',34.20655325,-119.2508527
5135,66,'AddedNode',' ',34.20875587,-119.2485882
5136,66,'AddedNode',' ',34.20533479,-119.2502814
5137,66,'AddedNode',' ',34.20383256,-119.2455204
5138,66,'AddedNode',' ',34.20795527,-119.2463935
5139,66,'AddedNode',' ',34.19056831,-119.2383431
5140,66,'AddedNode',' ',34.19050071,-119.2329898
5141,66,'AddedNode',' ',34.22577186,-119.176462
5142,66,'AddedNode',' ',34.25687385,-119.1543956
5143,66,'AddedNode',' ',34.27280381,-118.9331412
5144,66,'AddedNode',' ',34.27279488,-118.9331606
5145,66,'AddedNode',' ',34.1574585,-119.0239148
5146,66,'AddedNode',' ',34.1563641,-118.9544683
5147,66,'AddedNode',' ',34.19724693,-118.9386027
5148,66,'AddedNode',' ',34.26097978,-118.8660606
5149,66,'AddedNode',' ',34.26396971,-118.8552872
5150,66,'AddedNode',' ',34.27385507,-118.796557
5151,66,'AddedNode',' ',34.27809184,-118.796555
5152,66,'AddedNode',' ',34.26464617,-118.7790429
5153,66,'AddedNode',' ',34.27909637,-118.7219459
5154,66,'AddedNode',' ',34.33802719,-118.5118212
5155,66,'AddedNode',' ',34.2298135,-118.7100229
5156,66,'AddedNode',' ',34.22947042,-118.7095099
5157,66,'AddedNode',' ',34.2351219,-118.7033065
5158,66,'AddedNode',' ',34.33478317,-119.2677982
5159,115,'AddedNode',' ',35.00944696,-117.5504648
5160,115,'AddedNode',' ',35.0163005,-117.5554687
5161,115,'AddedNode',' ',35.01804842,-117.5660498
5162,115,'AddedNode',' ',35.0094564,-117.5555228
5163,115,'AddedNode',' ',34.57568426,-117.4113962
5164,66,'AddedNode',' ',34.57410782,-117.3481718
5165,66,'AddedNode',' ',34.60186135,-117.3340507
5166,66,'AddedNode',' ',34.53203411,-117.2951912
5167,66,'AddedNode',' ',34.53560594,-117.292777
5168,66,'AddedNode',' ',34.53496244,-117.2919114
5169,66,'AddedNode',' ',34.53656686,-117.2940407
5170,66,'AddedNode',' ',34.532686,-117.2902952
5171,66,'AddedNode',' ',34.53323906,-117.2896762
5172,66,'AddedNode',' ',34.53545959,-117.2953067
5173,115,'AddedNode',' ',34.4712053,-117.2251318
5174,115,'AddedNode',' ',34.44877256,-117.2249987
5175,115,'AddedNode',' ',34.41280656,-117.2939585
5176,115,'AddedNode',' ',34.4122477,-117.2897944
5177,115,'AddedNode',' ',34.44423473,-117.3672406
5178,115,'AddedNode',' ',34.20559247,-117.3347594
5179,115,'AddedNode',' ',34.20560693,-117.3335648
5180,115,'AddedNode',' ',34.17673249,-117.3316388
5181,115,'AddedNode',' ',34.30834833,-117.3246091
5182,115,'AddedNode',' ',34.27185688,-117.3553685
5183,115,'AddedNode',' ',34.16967496,-117.3312216
5184,115,'AddedNode',' ',34.16224237,-117.3639599
5185,115,'AddedNode',' ',34.18157753,-117.3413217
5186,115,'AddedNode',' ',34.17750111,-117.3333655
5187,115,'AddedNode',' ',34.13057834,-117.3311961
5188,115,'AddedNode',' ',34.09220382,-117.3488155
5189,115,'AddedNode',' ',34.07399995,-117.3570511
5190,115,'AddedNode',' ',34.08498148,-117.3137084
5191,115,'AddedNode',' ',34.07626252,-117.2940235
5192,115,'AddedNode',' ',34.07417099,-117.2913711
5193,115,'AddedNode',' ',34.08496916,-117.3116076
5194,115,'AddedNode',' ',34.0684792,-117.309621
5195,115,'AddedNode',' ',34.06548933,-117.309938
5196,66,'AddedNode',' ',34.08599035,-117.262555
5197,66,'AddedNode',' ',34.08614238,-117.2852639
5198,66,'AddedNode',' ',34.06297384,-117.2523712
5199,66,'AddedNode',' ',34.06288808,-117.2438332
5200,115,'AddedNode',' ',34.04115186,-117.3154618
5201,115,'AddedNode',' ',34.03889642,-117.2810901
5202,115,'AddedNode',' ',34.04836573,-117.3048274
5203,66,'AddedNode',' ',34.04363627,-117.31816
5204,66,'AddedNode',' ',34.05448536,-117.3412761
5205,115,'AddedNode',' ',34.08481581,-117.3184946
5206,115,'AddedNode',' ',34.1285581,-117.3311687
5207,66,'AddedNode',' ',34.10763843,-117.1872429
5208,66,'AddedNode',' ',34.09852997,-117.1057423
5209,115,'AddedNode',' ',34.07806925,-117.1888879
5210,115,'AddedNode',' ',34.07020399,-117.2392561
5211,66,'AddedNode',' ',34.10723812,-117.0991012
5212,115,'AddedNode',' ',34.06275028,-117.1761123
5213,66,'AddedNode',' ',34.12117482,-117.4538804
5214,66,'AddedNode',' ',34.11307815,-117.4534524
5215,66,'AddedNode',' ',34.10404772,-117.5235823
5216,66,'AddedNode',' ',34.12147825,-117.3789789
5217,66,'AddedNode',' ',34.0904996,-117.5331537
5218,115,'AddedNode',' ',34.44402097,-116.9457885
5219,66,'AddedNode',' ',34.86543799,-116.8661956
5220,66,'AddedNode',' ',34.86244768,-116.8908223
5221,66,'AddedNode',' ',34.8937998,-117.008551
5222,66,'AddedNode',' ',34.89986217,-117.0212639
5223,66,'AddedNode',' ',34.89945331,-117.015158
5224,66,'AddedNode',' ',34.89928135,-117.0152644
5225,66,'AddedNode',' ',34.89682895,-117.0066846
5226,66,'AddedNode',' ',34.89890623,-117.0053427
5227,66,'AddedNode',' ',34.90092855,-117.0223267
5228,66,'AddedNode',' ',34.90137989,-117.0223169
5229,66,'AddedNode',' ',34.89930446,-117.0223133
5230,66,'AddedNode',' ',34.89143366,-117.0493817
5231,66,'AddedNode',' ',34.86191645,-116.8909005
5232,66,'AddedNode',' ',34.89186573,-117.0493719
5233,66,'AddedNode',' ',34.15650611,-117.2896391
5234,66,'AddedNode',' ',34.1212581,-117.3089952
5235,66,'AddedNode',' ',34.14226423,-117.2902435
5236,66,'AddedNode',' ',34.12122901,-117.2584848
5237,66,'AddedNode',' ',34.11417089,-117.2263103
5238,66,'AddedNode',' ',34.11561529,-117.2435131
5239,66,'AddedNode',' ',34.10421571,-117.2679466
5240,66,'AddedNode',' ',34.08902391,-117.2625713
5241,66,'AddedNode',' ',34.09709751,-117.2850207
5242,66,'AddedNode',' ',34.0403078,-117.1562122
5243,66,'AddedNode',' ',34.06293503,-117.2393158
5244,66,'AddedNode',' ',34.06288939,-117.2435717
5245,66,'AddedNode',' ',34.0566502,-117.2392989
5246,66,'AddedNode',' ',34.04811229,-117.226509
5247,66,'AddedNode',' ',34.04854616,-117.2397634
5248,66,'AddedNode',' ',34.04315554,-117.2434511
5249,66,'AddedNode',' ',34.04399071,-117.1945346
5250,66,'AddedNode',' ',34.02822915,-117.163838
5251,66,'AddedNode',' ',34.0280433,-117.1187652
5252,66,'AddedNode',' ',34.02979564,-117.1119091
5253,66,'AddedNode',' ',34.01034822,-117.0519515
5254,66,'AddedNode',' ',34.10608368,-117.3729044
5255,66,'AddedNode',' ',34.10416549,-117.3710587
5256,66,'AddedNode',' ',34.04853365,-117.2609856
5257,66,'AddedNode',' ',34.06580991,-117.3310541
5258,66,'AddedNode',' ',34.0603811,-117.3137941
5259,66,'AddedNode',' ',34.06183931,-117.3236478
5260,66,'AddedNode',' ',34.05586774,-117.3186748
5261,66,'AddedNode',' ',34.06143475,-117.3207767
5262,66,'AddedNode',' ',34.06144673,-117.3208133
5263,66,'AddedNode',' ',34.05159001,-117.3405948
5264,66,'AddedNode',' ',34.05602622,-117.4006983
5265,66,'AddedNode',' ',34.10669489,-117.4534763
5266,66,'AddedNode',' ',34.06321342,-117.3329947
5267,66,'AddedNode',' ',34.05587302,-117.3181086
5268,115,'AddedNode',' ',34.04849731,-117.3137061
5269,66,'AddedNode',' ',34.05623409,-117.3184043
5270,115,'AddedNode',' ',34.06955519,-117.3484152
5271,115,'AddedNode',' ',34.06871931,-117.3355753
5272,115,'AddedNode',' ',34.09250042,-117.3486013
5273,115,'AddedNode',' ',34.0118861,-117.3139072
5274,66,'AddedNode',' ',34.06309914,-117.3485606
5275,115,'AddedNode',' ',33.94645853,-117.172487
5276,115,'AddedNode',' ',33.94651104,-117.1565545
5277,66,'AddedNode',' ',34.04884451,-117.4006732
5278,66,'AddedNode',' ',34.01461063,-117.4273287
5279,66,'AddedNode',' ',34.04658905,-117.4095473
5280,66,'AddedNode',' ',34.0483596,-117.4887688
5281,66,'AddedNode',' ',34.04829314,-117.507187
5282,66,'AddedNode',' ',34.06311732,-117.4886384
5283,66,'AddedNode',' ',34.09163425,-117.5663831
5284,66,'AddedNode',' ',34.0989553,-117.5397588
5285,66,'AddedNode',' ',34.10244854,-117.5455666
5286,66,'AddedNode',' ',34.07771634,-117.4333648
5287,66,'AddedNode',' ',34.07715981,-117.4882392
5288,66,'AddedNode',' ',34.0774765,-117.4934499
5289,66,'AddedNode',' ',34.07741619,-117.5007009
5290,66,'AddedNode',' ',34.07741312,-117.5017793
5291,66,'AddedNode',' ',34.07741998,-117.5059142
5292,66,'AddedNode',' ',34.08821032,-117.5227505
5293,66,'AddedNode',' ',34.06679477,-117.522025
5294,66,'AddedNode',' ',34.06281738,-117.5153969
5295,66,'AddedNode',' ',34.06271225,-117.5249668
5296,66,'AddedNode',' ',34.06173017,-117.5243003
5297,66,'AddedNode',' ',34.06272905,-117.5288175
5298,66,'AddedNode',' ',34.06277131,-117.5420625
5299,66,'AddedNode',' ',34.04793175,-117.5420249
5300,66,'AddedNode',' ',34.04383826,-117.5417993
5301,66,'AddedNode',' ',34.03355866,-117.5244986
5302,66,'AddedNode',' ',34.03354198,-117.541813
5303,66,'AddedNode',' ',34.07737642,-117.5417725
5304,66,'AddedNode',' ',34.09197584,-117.6109734
5305,66,'AddedNode',' ',34.1288449,-117.6854848
5306,66,'AddedNode',' ',34.08434187,-117.5932856
5307,66,'AddedNode',' ',34.09156818,-117.5755956
5308,66,'AddedNode',' ',34.03357727,-117.5581553
5309,66,'AddedNode',' ',34.01882147,-117.5581282
5310,66,'AddedNode',' ',34.07737964,-117.5453742
5311,66,'AddedNode',' ',34.07771812,-117.5932245
5312,66,'AddedNode',' ',34.09238826,-117.64156
5313,66,'AddedNode',' ',34.0848446,-117.5932349
5314,66,'AddedNode',' ',34.03980186,-117.5581553
5315,66,'AddedNode',' ',34.01895385,-117.580237
5316,66,'AddedNode',' ',34.05631758,-117.6459626
5317,66,'AddedNode',' ',34.01902052,-117.5929259
5318,66,'AddedNode',' ',33.99773972,-117.5931461
5319,66,'AddedNode',' ',33.91510261,-117.5885814
5320,66,'AddedNode',' ',34.00436981,-117.5649584
5321,66,'AddedNode',' ',33.95910737,-117.5581278
5322,66,'AddedNode',' ',34.01196754,-117.5581365
5323,66,'AddedNode',' ',34.04117528,-117.6458526
5324,66,'AddedNode',' ',34.00447133,-117.5416516
5325,66,'AddedNode',' ',34.00434407,-117.5653046
5326,66,'AddedNode',' ',33.99741104,-117.592741
5327,66,'AddedNode',' ',33.96583983,-117.6111509
5328,66,'AddedNode',' ',34.04084148,-117.6676633
5329,66,'AddedNode',' ',33.9978948,-117.6068376
5330,66,'AddedNode',' ',34.02657728,-117.6674695
5331,66,'AddedNode',' ',34.04660767,-117.6764002
5332,66,'AddedNode',' ',34.04874946,-117.6743535
5333,66,'AddedNode',' ',34.04904872,-117.6700379
5334,66,'AddedNode',' ',34.04764821,-117.6893606
5335,66,'AddedNode',' ',34.04886578,-117.6764988
5336,66,'AddedNode',' ',34.04462802,-117.6763851
5337,66,'AddedNode',' ',34.02650163,-117.6762425
5338,66,'AddedNode',' ',34.05674734,-117.6459701
5339,66,'AddedNode',' ',34.09256495,-117.6498058
5340,66,'AddedNode',' ',34.09255818,-117.6415599
5341,66,'AddedNode',' ',34.09236733,-117.6498069
5342,66,'AddedNode',' ',34.0920683,-117.6286908
5343,66,'AddedNode',' ',34.08892936,-117.6497924
5344,66,'AddedNode',' ',34.09221568,-117.6864486
5345,66,'AddedNode',' ',34.09231959,-117.6980683
5346,66,'AddedNode',' ',34.08136589,-117.6893976
5347,66,'AddedNode',' ',34.08134575,-117.7025942
5348,66,'AddedNode',' ',34.0942771,-117.76702
5349,66,'AddedNode',' ',34.04164362,-117.7231063
5350,66,'AddedNode',' ',34.03365254,-117.693912
5351,66,'AddedNode',' ',34.04743731,-117.6939935
5352,66,'AddedNode',' ',33.99715447,-117.6846511
5353,66,'AddedNode',' ',33.99701022,-117.7143935
5354,66,'AddedNode',' ',33.99704226,-117.7332801
5355,66,'AddedNode',' ',33.99711925,-117.6905831
5356,66,'AddedNode',' ',33.99714568,-117.6887822
5357,66,'AddedNode',' ',34.03359246,-117.7241668
5358,66,'AddedNode',' ',34.04175929,-117.7243091
5359,66,'AddedNode',' ',33.98976758,-117.6888896
5360,66,'AddedNode',' ',33.97618215,-117.6887631
5361,66,'AddedNode',' ',33.98275054,-117.6759729
5362,66,'AddedNode',' ',33.99704611,-117.7089863
5363,66,'AddedNode',' ',33.98976766,-117.7325277
5364,66,'AddedNode',' ',33.98995248,-117.6905272
5365,66,'AddedNode',' ',34.00292925,-117.7690764
5366,66,'AddedNode',' ',34.02512799,-117.7676893
5367,66,'AddedNode',' ',34.05471411,-117.1749288
5368,66,'AddedNode',' ',34.8080132,-118.7218404
5369,66,'AddedNode',' ',34.81545051,-118.6858143
5370,66,'AddedNode',' ',34.76501639,-118.7224604
5371,66,'AddedNode',' ',34.77555751,-118.7747439
5372,66,'AddedNode',' ',34.7761284,-118.3256714
5373,66,'AddedNode',' ',34.71841909,-118.2677041
5374,66,'AddedNode',' ',34.76361198,-117.9697761
5375,66,'AddedNode',' ',34.69040596,-117.9696352
5376,66,'AddedNode',' ',34.71891561,-118.1791182
5377,66,'AddedNode',' ',34.71861807,-118.1485509
5378,66,'AddedNode',' ',34.70097264,-118.1462024
5379,66,'AddedNode',' ',34.70074184,-118.1482175
5380,66,'AddedNode',' ',34.68957557,-118.1481556
5381,66,'AddedNode',' ',34.68929138,-118.2285011
5382,66,'AddedNode',' ',34.68916978,-118.2999968
5383,66,'AddedNode',' ',34.69212929,-118.3059984
5384,66,'AddedNode',' ',34.64612032,-118.0947425
5385,66,'AddedNode',' ',34.64590163,-118.1478774
5386,66,'AddedNode',' ',34.64589409,-118.16575
5387,66,'AddedNode',' ',34.68931416,-118.1658225
5388,66,'AddedNode',' ',34.61657546,-117.9689678
5389,66,'AddedNode',' ',34.60226179,-118.0723655
5390,66,'AddedNode',' ',34.64276899,-118.1656356
5391,66,'AddedNode',' ',34.61662612,-117.9694177
5392,66,'AddedNode',' ',34.60202677,-118.1118996
5393,66,'AddedNode',' ',34.61155737,-118.1135318
5394,66,'AddedNode',' ',34.6019799,-118.1163138
5395,66,'AddedNode',' ',34.63122824,-118.1653817
5396,66,'AddedNode',' ',34.624012,-118.1478659
5397,66,'AddedNode',' ',34.66036394,-118.2277077
5398,66,'AddedNode',' ',34.66035855,-118.228135
5399,115,'AddedNode',' ',34.51022848,-118.1993437
5400,66,'AddedNode',' ',34.64571869,-118.2537825
5401,66,'AddedNode',' ',34.66029531,-118.2540885
5402,66,'AddedNode',' ',34.63086996,-118.2013671
5403,66,'AddedNode',' ',34.56514574,-118.1401953
5404,66,'AddedNode',' ',34.5662904,-118.0581309
5405,66,'AddedNode',' ',34.60224144,-118.0584283
5406,66,'AddedNode',' ',34.58762671,-118.0582945
5407,66,'AddedNode',' ',34.58731705,-118.1476515
5408,66,'AddedNode',' ',34.57240717,-118.129236
5409,66,'AddedNode',' ',34.60157836,-118.1296536
5410,66,'AddedNode',' ',34.43903055,-118.5154338
5411,66,'AddedNode',' ',34.41746937,-118.5418997
5412,66,'AddedNode',' ',34.47270747,-118.6162484
5413,66,'AddedNode',' ',34.46408583,-118.605277
5414,230,'AddedNode',' ',34.43192303,-118.135376
5415,230,'AddedNode',' ',34.45211865,-118.5903213
5416,66,'AddedNode',' ',34.44182131,-118.588822
5417,66,'AddedNode',' ',34.44097987,-118.5880998
5418,66,'AddedNode',' ',34.45164356,-118.4222812
5419,230,'AddedNode',' ',34.33658968,-118.4944739
5420,66,'AddedNode',' ',34.38173169,-118.4922855
5421,66,'AddedNode',' ',34.3796346,-118.4932938
5422,66,'AddedNode',' ',34.41815871,-118.5814303
5423,66,'AddedNode',' ',34.31636797,-118.49421
5424,66,'AddedNode',' ',34.14929446,-118.664482
5425,66,'AddedNode',' ',34.14733701,-118.6293019
5426,66,'AddedNode',' ',34.10718572,-118.7114849
5427,66,'AddedNode',' ',34.1503754,-118.6937874
5428,66,'AddedNode',' ',34.1505132,-118.6945355
5429,66,'AddedNode',' ',34.1515967,-118.693859
5430,66,'AddedNode',' ',34.15507946,-118.875218
5431,66,'AddedNode',' ',34.14717589,-118.7665871
5432,66,'AddedNode',' ',34.1039066,-118.7115906
5433,66,'AddedNode',' ',34.06361525,-118.6968108
5434,66,'AddedNode',' ',34.08673675,-118.703785
5435,66,'AddedNode',' ',34.10351453,-118.7113359
5436,66,'AddedNode',' ',34.11324679,-118.7510052
5437,66,'AddedNode',' ',34.41339563,-118.4573922
5438,66,'AddedNode',' ',34.30228722,-118.4558762
5439,66,'AddedNode',' ',34.31421477,-118.4859569
5440,66,'AddedNode',' ',34.19920548,-118.344321
5441,66,'AddedNode',' ',34.24168249,-118.3903234
5442,66,'AddedNode',' ',34.17589743,-118.3146591
5443,66,'AddedNode',' ',34.19095373,-118.3443234
5444,66,'AddedNode',' ',34.25580969,-118.4291046
5445,66,'AddedNode',' ',34.23202363,-118.4039331
5446,66,'AddedNode',' ',34.30766777,-118.496179
5447,66,'AddedNode',' ',34.24558066,-118.3849736
5448,66,'AddedNode',' ',34.05782378,-117.7754627
5449,66,'AddedNode',' ',34.05787261,-117.7751288
5450,66,'AddedNode',' ',34.04828648,-117.5066255
5451,66,'AddedNode',' ',34.0204543,-117.542042
5452,66,'AddedNode',' ',34.01268832,-117.435875
5453,66,'AddedNode',' ',34.01187328,-117.4408185
5454,66,'AddedNode',' ',34.00851774,-117.4395108
5455,66,'AddedNode',' ',34.01102534,-117.4348254
5456,66,'AddedNode',' ',33.96254217,-117.4359934
5457,66,'AddedNode',' ',33.96014511,-117.4516939
5458,66,'AddedNode',' ',33.97792336,-117.6887961
5459,66,'AddedNode',' ',34.01220777,-117.4841336
5460,66,'AddedNode',' ',33.96467723,-117.5581373
5461,66,'AddedNode',' ',33.95851721,-117.5249822
5462,66,'AddedNode',' ',33.95897543,-117.5221423
5463,66,'AddedNode',' ',33.89600264,-117.5630452
5464,66,'AddedNode',' ',33.89189865,-117.5689462
5465,66,'AddedNode',' ',33.89299338,-117.5800961
5466,66,'AddedNode',' ',33.91465347,-117.5879504
5467,66,'AddedNode',' ',33.88441489,-117.5728533
5468,66,'AddedNode',' ',33.85862773,-117.5887857
5469,66,'AddedNode',' ',33.88154733,-117.5881676
5470,66,'AddedNode',' ',33.89651525,-117.589878
5471,66,'AddedNode',' ',33.84539506,-117.5374577
5472,115,'AddedNode',' ',33.94678274,-117.2441442
5473,115,'AddedNode',' ',33.97552888,-117.2614166
5474,115,'AddedNode',' ',33.99251173,-117.2763461
5475,115,'AddedNode',' ',34.02478073,-117.3329146
5476,115,'AddedNode',' ',33.94677339,-117.2616521
5477,115,'AddedNode',' ',33.90625979,-117.2434723
5478,115,'AddedNode',' ',33.94641428,-117.1741914
5479,115,'AddedNode',' ',33.92320993,-117.1749645
5480,115,'AddedNode',' ',33.92319374,-117.174313
5481,115,'AddedNode',' ',33.8366345,-117.1562116
5482,115,'AddedNode',' ',33.74278846,-117.1567557
5483,115,'AddedNode',' ',33.83028087,-117.2170887
5484,115,'AddedNode',' ',33.83028185,-117.2128249
5485,115,'AddedNode',' ',33.85838377,-117.3262839
5486,115,'AddedNode',' ',33.83725367,-117.2615478
5487,115,'AddedNode',' ',33.77286879,-116.963358
5488,115,'AddedNode',' ',33.76540192,-116.9239997
5489,115,'AddedNode',' ',33.77275315,-116.9891098
5490,115,'AddedNode',' ',33.78022514,-116.989217
5491,115,'AddedNode',' ',33.73483411,-117.006549
5492,115,'AddedNode',' ',33.73363289,-117.0065092
5493,115,'AddedNode',' ',33.72480328,-117.0237723
5494,115,'AddedNode',' ',33.71456529,-117.0765305
5495,115,'AddedNode',' ',33.74044072,-117.154228
5496,115,'AddedNode',' ',33.68774751,-117.1453859
5497,115,'AddedNode',' ',33.59730436,-117.1374341
5498,115,'AddedNode',' ',33.59791316,-117.1374335
5499,115,'AddedNode',' ',33.50423171,-117.1224137
5500,66,'AddedNode',' ',33.7468061,-116.976118
5501,115,'AddedNode',' ',33.67496943,-117.326482
5502,115,'AddedNode',' ',33.55754936,-117.2028641
5503,115,'AddedNode',' ',33.51782986,-117.1590692
5504,115,'AddedNode',' ',33.51802459,-117.1593138
5505,115,'AddedNode',' ',33.50543755,-117.139935
5506,115,'AddedNode',' ',33.50733164,-117.1203791
5507,115,'AddedNode',' ',33.54417055,-117.0441089
5508,115,'AddedNode',' ',33.49017333,-117.0639435
5509,115,'AddedNode',' ',33.50397394,-117.1229885
5510,115,'AddedNode',' ',33.92587984,-117.0024293
5511,115,'AddedNode',' ',33.91879935,-116.9921098
5512,66,'AddedNode',' ',33.92161503,-116.8762127
5513,115,'AddedNode',' ',33.95035916,-116.6667423
5514,115,'AddedNode',' ',33.95234362,-116.6645783
5515,115,'AddedNode',' ',33.92943082,-116.6805055
5516,115,'AddedNode',' ',33.92538212,-116.7196688
5517,115,'AddedNode',' ',33.93252293,-116.6153876
5518,115,'AddedNode',' ',33.93335978,-116.6153851
5519,115,'AddedNode',' ',33.93349656,-116.5800433
5520,115,'AddedNode',' ',33.92176763,-116.5803924
5521,115,'AddedNode',' ',33.93265189,-116.5689145
5522,115,'AddedNode',' ',33.9201343,-116.5803663
5523,115,'AddedNode',' ',33.92901897,-116.7083748
5524,115,'AddedNode',' ',33.87744442,-116.4648689
5525,115,'AddedNode',' ',33.81265981,-116.3709243
5526,115,'AddedNode',' ',33.81634144,-116.3709894
5527,115,'AddedNode',' ',33.81640495,-116.3531465
5528,115,'AddedNode',' ',33.90194783,-116.5439256
5529,115,'AddedNode',' ',33.93282419,-116.5273103
5530,115,'AddedNode',' ',33.91507749,-116.5276779
5531,115,'AddedNode',' ',33.90190745,-116.5427374
5532,115,'AddedNode',' ',33.9031489,-116.5277898
5533,115,'AddedNode',' ',33.89928577,-116.5277708
5534,115,'AddedNode',' ',33.91018312,-116.5599384
5535,115,'AddedNode',' ',33.84648654,-116.5055053
5536,115,'AddedNode',' ',33.80855552,-116.4734452
5537,66,'AddedNode',' ',33.81214922,-116.5411509
5538,115,'AddedNode',' ',33.80856579,-116.4723914
5539,115,'AddedNode',' ',33.8613918,-116.4556626
5540,115,'AddedNode',' ',33.80861736,-116.4582103
5541,115,'AddedNode',' ',33.79230714,-116.4493304
5542,115,'AddedNode',' ',33.80199857,-116.4057411
5543,115,'AddedNode',' ',33.80162456,-116.3706901
5544,115,'AddedNode',' ',33.80185609,-116.4061798
5545,115,'AddedNode',' ',33.80913258,-116.388022
5546,115,'AddedNode',' ',33.81637156,-116.3709902
5547,115,'AddedNode',' ',33.75778659,-116.3738515
5548,115,'AddedNode',' ',33.81639336,-116.3675047
5549,115,'AddedNode',' ',33.75804828,-116.335338
5550,115,'AddedNode',' ',33.79469037,-116.3709613
5551,66,'AddedNode',' ',33.9486267,-117.9062393
5552,66,'AddedNode',' ',33.98251583,-117.7404383
5553,66,'AddedNode',' ',33.94741969,-117.9166115
5554,66,'AddedNode',' ',33.93564311,-117.9066675
5555,66,'AddedNode',' ',33.94755777,-117.9155134
5556,66,'AddedNode',' ',33.91839167,-117.8639667
5557,66,'AddedNode',' ',33.87859823,-117.8777865
5558,66,'AddedNode',' ',33.87858527,-117.8811406
5559,66,'AddedNode',' ',33.93906478,-117.9242559
5560,66,'AddedNode',' ',33.93905739,-117.9155431
5561,66,'AddedNode',' ',33.92076979,-117.9154803
5562,66,'AddedNode',' ',33.9248592,-117.9242209
5563,66,'AddedNode',' ',33.93897986,-117.9329146
5564,66,'AddedNode',' ',33.92472617,-117.9549818
5565,66,'AddedNode',' ',33.92446702,-117.9942279
5566,66,'AddedNode',' ',33.93129857,-117.9933659
5567,66,'AddedNode',' ',33.93160718,-117.9920976
5568,66,'AddedNode',' ',33.91723585,-117.9153874
5569,66,'AddedNode',' ',33.93222658,-117.9852405
5570,66,'AddedNode',' ',33.93905619,-117.959262
5571,66,'AddedNode',' ',33.92473642,-117.9593183
5572,66,'AddedNode',' ',33.91726073,-117.9331888
5573,66,'AddedNode',' ',33.91723536,-117.9854228
5574,66,'AddedNode',' ',33.8799803,-117.8370334
5575,66,'AddedNode',' ',33.91847255,-117.8471988
5576,66,'AddedNode',' ',33.92052716,-117.8473782
5577,66,'AddedNode',' ',33.92236338,-117.8473403
5578,66,'AddedNode',' ',33.92339751,-117.8640601
5579,66,'AddedNode',' ',33.9172447,-117.9070112
5580,66,'AddedNode',' ',33.91101194,-117.8799243
5581,66,'AddedNode',' ',33.8889657,-117.787457
5582,66,'AddedNode',' ',33.91720315,-117.9634242
5583,66,'AddedNode',' ',33.91723959,-117.9684388
5584,66,'AddedNode',' ',33.87781403,-117.9671094
5585,66,'AddedNode',' ',33.87601607,-117.9680409
5586,66,'AddedNode',' ',33.87674632,-117.9592976
5587,66,'AddedNode',' ',33.86643397,-117.959475
5588,66,'AddedNode',' ',33.86639292,-117.9679212
5589,66,'AddedNode',' ',33.84562982,-117.9812477
5590,66,'AddedNode',' ',33.84656166,-117.9813154
5591,66,'AddedNode',' ',33.81740995,-117.9802012
5592,66,'AddedNode',' ',33.81768722,-117.9791538
5593,66,'AddedNode',' ',33.8320679,-117.9761157
5594,66,'AddedNode',' ',33.83193014,-117.9932325
5595,66,'AddedNode',' ',33.81008158,-117.9846376
5596,66,'AddedNode',' ',33.81021292,-118.0719619
5597,66,'AddedNode',' ',33.84974671,-118.0722526
5598,66,'AddedNode',' ',33.81747882,-118.0719383
5599,66,'AddedNode',' ',33.81016978,-118.0459118
5600,66,'AddedNode',' ',33.81676763,-118.0458704
5601,66,'AddedNode',' ',33.76646014,-117.990218
5602,66,'AddedNode',' ',33.73736135,-117.9891228
5603,66,'AddedNode',' ',33.73760548,-117.9572312
5604,66,'AddedNode',' ',33.73796564,-117.9545381
5605,66,'AddedNode',' ',33.71551712,-117.9204225
5606,66,'AddedNode',' ',33.72168161,-117.920021
5607,66,'AddedNode',' ',33.73810642,-117.9288239
5608,66,'AddedNode',' ',33.71683147,-117.9208816
5609,66,'AddedNode',' ',33.71626281,-117.9285955
5610,66,'AddedNode',' ',33.70140219,-117.9780604
5611,66,'AddedNode',' ',33.85903927,-117.9679047
5612,66,'AddedNode',' ',33.84676697,-117.967714
5613,66,'AddedNode',' ',33.81762151,-117.9587409
5614,66,'AddedNode',' ',33.80731123,-117.9587501
5615,66,'AddedNode',' ',33.81775953,-117.9759796
5616,66,'AddedNode',' ',33.80718509,-117.975521
5617,66,'AddedNode',' ',33.8083741,-117.8978385
5618,66,'AddedNode',' ',33.85943529,-117.911531
5619,66,'AddedNode',' ',33.86796616,-117.920031
5620,66,'AddedNode',' ',33.85947578,-117.906951
