PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
58609,ISP1,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.553056,-117.456944
58610,NSP1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.551111,-117.191111
58611,1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.496944,-117.145
58612,1,1993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.545,-117.191944
58616,WSF1,8269,Solar Photovoltaic,16.348245,23.2725913,0,0,10.2,-7,36.138056,-120.075833
58619,1,2323,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.795556,-122.402778
58619,2,2323,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.795556,-122.402778
58621,ECPV,7751,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,32.803333,-115.546389
58625,SRFC2,16,Other Natural Gas,0,1.4,0,0,0,0,37.719167,-121.886944
58625,SRJBA,16,Batteries,2.00001401,2,0,0,0,0,37.719167,-121.886944
58625,SRPV2,16,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,37.719167,-121.886944
58625,SRPV3,16,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7,37.719167,-121.886944
58626,WABSA,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.681667,-118.324722
58627,WADR,8340,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7,34.688889,-118.320278
58633,1,8196,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,36.721111,-121.787778
58634,1,543,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.695833,-118.058889
58636,1,839,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.643611,-121.416389
58642,1,1426,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.2,-119.42
58642,2,1426,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.2,-119.42
58698,D960,8082,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.013056,-117.5375
58698,D9611,8082,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.013056,-117.5375
58698,D9612,8082,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7,34.013056,-117.5375
58699,GEN 1,258,Other Waste Biomass,0,1,0,0,13.9,-9.5,35.169722,-119.105556
58699,GEN 2,258,Other Waste Biomass,0,1,0,0,13.9,-9.5,35.169722,-119.105556
58711,BLKW,229,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7,35.62,-119.85
58711,LTHL,229,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.62,-119.85
58713,NSTR,137,Solar Photovoltaic,55.9473272,79.6439792,0,0,10.2,-7,36.73,-120.41
58718,PV1,226,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7,35.150694,-118.875
58721,ORION,226,Solar Photovoltaic,7.26588665,10.3433739,0,0,10.2,-7,35.150694,-118.875278
58748,NBWT,7892,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.300556,-121.966389
58750,LDFRB,407,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7,34.716944,-118.289444
58751,RSC2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.713333,-118.289444
58752,RSD2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.713333,-118.289444
58753,SSA2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58754,SSB2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58755,SSC2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58756,SSD2,407,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.723056,-118.289722
58757,UE2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58757,UF2,407,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,34.723056,-118.289722
58757,UG2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58757,UH2,407,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.723056,-118.289722
58761,EXSA,1952,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,34.582222,-117.341667
58762,EXSB,1952,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,34.583333,-117.340278
58763,EXSC2,1952,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.584444,-117.341389
58814,GENA,1284,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,41.031389,-121.4225
58814,GENB,1284,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,41.031389,-121.4225
58890,BERI,8045,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7,38.510833,-122.479722
58906,VC1,1541,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7,33.234167,-117.001667
58907,VC2,1541,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7,33.234167,-117.001667
58909,RAM1,1061,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,33.012222,-116.875
58911,RAM2,1061,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7,33.012222,-116.875
58912,1,385,Solar Photovoltaic,1.6348245,2.32725913,0,0,10.2,-7,33.910833,-118.044444
58913,1,385,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,33.910833,-118.044444
58919,2127,1391,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7,39.291667,-121.669722
58954,PV,909,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.643611,-121.163889
58960,S200,1348,Other Waste Biomass,0,1.1,0,0,13.9,-9.5,38.368889,-122.765833
58960,S201,1348,Other Waste Biomass,0,1.1,0,0,13.9,-9.5,38.368889,-122.765833
58960,S202,1348,Other Waste Biomass,0,1.1,0,0,13.9,-9.5,38.368889,-122.765833
58960,S203,1348,Other Waste Biomass,0,1.1,0,0,13.9,-9.5,38.368889,-122.765833
58963,PV,401,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.136111,-118.701944
58973,W2CA,8865,Solar Photovoltaic,17.9830695,25.5998505,0,0,10.2,-7,35.874722,-119.046111
58975,PV1,322,Solar Photovoltaic,92.6400548,131.878017,0,0,10.2,-7,36.218806,-119.805833
58978,CVAP,8000,Other Waste Biomass,0,1.5,0,0,13.9,-9.5,37.719722,-120.898611
58983,1,295,Solar Photovoltaic,40.8706124,58.1814783,0,0,10.2,-7,35.026667,-118.185556
58984,1,116,Solar Photovoltaic,17.2564808,24.5655131,0,0,10.2,-7,36.6175,-120.290833
58985,1,322,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.247778,-119.833889
58986,1,258,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.223333,-119.088889
58990,1,295,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7,35.026667,-118.185556
59002,CEC 6,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916
59002,CEC 7,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916
59002,CEC 8,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916
59002,CEC 9,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916
59002,CEC10,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916
59058,GEN 1,2118,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.399444,-121.960278
59087,GEN 1,2402,Solar Photovoltaic,10.89883,15.5150609,0,0,10.2,-7,36.134444,-119.554444
59088,GEN 1,1712,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,33.165833,-115.532222
59094,GEN 1,448,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.708333,-118.130556
59095,GEN 1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.708333,-118.130556
59096,GEN1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.708333,-118.130556
59098,PV1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.700278,-118.123611
59099,PV1,448,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.700278,-118.123611
59129,57449,2253,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7,37.969722,-121.719444
59130,57449,1603,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7,37.921944,-121.755556
59132,57449,289,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7,34.9325,-117.907222
59133,57449,309,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7,34.917222,-117.900278
59138,57449,1114,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7,32.906111,-117.121389
59139,57449,1085,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7,33.21,-117.170556
59167,LS1,448,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.715,-118.095
59169,LS2,2020,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.710556,-118.166111
59182,34608,993,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.435,-117.378056
59183,PV1,2402,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.138056,-119.564722
59203,PV1,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.19,-119.12
59203,PV2,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.19,-119.12
59203,PV3,1429,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.19,-119.12
59219,PV1,1435,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.05,-119.02
59219,PV2,1435,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.05,-119.02
59235,GEN1,295,Onshore Wind Turbine,8.6040135,19.8,0,0,23.8842105,-22.5631579,35.088889,-118.206389
59236,GEN1,1680,Onshore Wind Turbine,43.0200675,99,0,0,23.8842105,-22.5631579,35.060556,-118.243333
59249,PV1,1674,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.416111,-119.6825
59250,PV1,1985,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.4225,-119.629167
59256,BAT1,8704,Batteries,2.00001401,2,0,0,0,0,38.393333,-121.927778
59257,YB1,1261,Batteries,4.0000285,4,0,0,0,0,37.305833,-121.755
59261,VZ300,8572,Other Natural Gas,0,1,0,0,0,0,33.850556,-118.304167
59262,LLRC,456,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7,34.599444,-117.932778
59265,PV8,7914,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,37.267778,-120.484444
59267,PV9,7914,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,37.267778,-120.4825
59269,VMLB2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.512778,-117.387222
59270,VMLC2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.511389,-117.387222
59271,VMLD2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.509444,-117.387222
59272,VMLE2,7659,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.508056,-117.387222
59273,PALME,456,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7,34.613056,-117.938889
59279,LFT01,17,Other Natural Gas,0,1.1,0,0,0,0,37.643889,-121.884167
59280,KLG00,1250,Other Natural Gas,0,1.1,0,0,0,0,37.356389,-121.871944
59283,W4236,2252,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.001111,-121.703889
59299,RED1,582,Landfill Gas,0,2,0,0,23.1666667,-13.7,38.160833,-122.565
59299,RED2,582,Landfill Gas,0,2,0,0,23.1666667,-13.7,38.160833,-122.565
59300,HAN1,1973,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.306667,-119.629167
59300,HAN2,1973,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.306667,-119.629167
59322,GEN1,1676,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.305556,-119.6225
59323,SMUPV,8775,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,38.587222,-121.457778
59328,GAC1,1542,Onshore Wind Turbine,0.434546136,1,0,0,23.8842105,-22.5631579,32.702107,-116.354587
59329,SOL1,8712,Onshore Wind Turbine,0.434546136,1,0,0,23.8842105,-22.5631579,36.421111,-121.340278
59330,TAY1,638,Onshore Wind Turbine,0.434546136,1,0,0,23.8842105,-22.5631579,36.505,-121.451667
59331,ANB2,1330,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,38.233611,-122.0925
59334,INV-1,2314,Solar Photovoltaic,16.348245,23.2725913,0,0,10.2,-7,34.812222,-118.352778
59339,SSC13,2254,Solar Photovoltaic,98.0894698,139.635548,0,0,10.2,-7,37.130278,-121.052222
59359,10400,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.473889,-117.562778
59360,11113,1025,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.471389,-117.562222
59395,SC500,1421,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,36.185,-119.375
59405,PV11,1875,Solar Photovoltaic,1.18070658,1.68079826,0,0,1.6,-1.1,33.713056,-117.0725
59408,1,8355,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.393333,-119.127778
59409,SNL17,2276,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.768333,-117.323611
59410,SNL19,2276,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.766389,-117.323611
59411,SNL18,2276,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.765,-117.323611
59412,SKI20,235,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.126111,-119.243333
59413,C2CA,2402,Solar Photovoltaic,17.9830695,25.5998505,0,0,10.2,-7,36.141944,-119.581667
59414,AWCA,268,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.815,-119.459722
59416,PV1,2032,Solar Photovoltaic,1.90729525,2.71513565,0,0,10.2,-7,33.8025,-117.919722
59421,11111,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.413056,-117.470833
59422,10401,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.4175,-117.469722
59423,10402,1025,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.415278,-117.47
59428,GENE1,164,Conventional Hydroelectric,0.466669881,1.4,0,0,18.7771429,-14.6707143,40.526389,-123.725556
59428,GENE2,164,Conventional Hydroelectric,0,0.1,0,0,18.7771429,-14.6707143,40.526389,-123.725556
59431,SSG1,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.703611,-118.334167
59440,SAS,1953,Solar Photovoltaic,6.35765082,9.05045218,0,0,10.2,-7,34.557222,-117.3775
59441,SAS,1953,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.557222,-117.3775
59443,WAS1,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.689167,-118.324722
59456,P-TG4,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.894722,-117.198056
59456,P-TG5,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.894722,-117.198056
59457,Q-TG1,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.904167,-117.201111
59458,W-TG1,1087,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.903333,-117.195556
59461,GEN01,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN02,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN03,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN04,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN05,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN06,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59461,GEN07,692,Landfill Gas,0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222
59469,ALAMO,2277,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.682222,-117.3475
59473,AC2PV,1264,Solar Photovoltaic,13.078596,18.6180731,0,0,10.2,-7,37.33,-122.01
59523,FRFSP,149,Solar Photovoltaic,54.4941499,77.5753044,0,0,10.2,-7,36.386944,-120.236667
59524,FRBSP,229,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.612,-119.845
59525,FRWSP,1640,Solar Photovoltaic,181.647166,258.584348,0,0,10.2,-7,37.009444,-120.957222
59528,OASIS,543,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.648889,-118.076667
59536,AWI,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.548056,-117.464444
59537,AW2,1508,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.548056,-117.464444
59539,1,814,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,33.896111,-117.283611
59540,2,2283,Solar Photovoltaic,1.6348245,2.32725913,0,0,10.2,-7,34.100278,-117.552778
59541,3,1006,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.039722,-117.606667
59550,PCSF,1487,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,38.521111,-121.993889
59555,VEGA1,610,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.925833,-120.82
59557,AC2FC,1264,Landfill Gas,0,4,0,0,23.1666667,-13.7,37.33,-122.01
59597,CS001,998,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7,34.093333,-117.319444
59598,CS002,1844,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.042222,-117.361667
59599,GEN1,8865,Solar Photovoltaic,12.7153016,18.1009044,0,0,10.2,-7,35.831944,-119.056111
59600,GEN1,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.835833,-119.056111
59607,MWS,2199,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.115278,-119.317778
59610,APNLI,812,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,33.74,-117.010556
59633,KS,326,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.050833,-119.9475
59638,CLH,276,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.726667,-119.905833
59651,W4161,2063,Solar Photovoltaic,1.45317733,2.06867478,0,0,10.2,-7,34.071389,-118.196111
59661,TSP1,302,Batteries,8.00005751,8,0,0,0,0,35.123333,-118.38
59687,NDP1,618,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,37.05758,-120.653625
59703,1,582,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,38.129759,-122.568158
59722,SEV1,182,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,33.1125,-116.0139
59723,SEV2,182,Solar Photovoltaic,27.247075,38.7876522,0,0,10.2,-7,33.1101,-116.0059
59730,SPV18,456,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,34.613602,-117.93439
59738,CSB,137,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7,36.723806,-120.432139
59739,LWADB,2020,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7,34.780192,-118.19333
59740,SPVMW,2264,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.022903,-118.282694
59746,1,1970,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,36.13726,-120.218453
59748,1,1970,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7,36.137219,-120.224445
59798,W4172,8600,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7,33.792694,-118.252407
59800,AMZ00,7808,Other Natural Gas,0,1.1,0,0,0,0,34.088408,-117.245839
59802,MXM00,2376,Other Natural Gas,0,1.1,0,0,0,0,37.405689,-121.949416
59803,PXR00,1608,Other Natural Gas,0,1.1,0,0,0,0,37.83286,-122.284003
59804,SBK00,2283,Other Natural Gas,0,1.1,0,0,0,0,34.093684,-117.551044
59805,YAH00,1810,Other Natural Gas,0,1.1,0,0,0,0,37.415419,-122.025747
59868,GEN01,2314,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.819,-118.432
59872,UCD1,7649,Solar Photovoltaic,11.8070658,16.8079826,0,0,10.2,-7,38.55,-121.75
59877,MB20,1861,Other Waste Biomass,0,1.4,0,0,13.9,-9.5,33.9617,-117.455897
59878,GEN01,2264,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.0199,-118.2879
59879,GEN01,2314,Solar Photovoltaic,137.234434,195.360475,0,0,10.2,-7,34.862,-118.38
59900,C3CA,2402,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.15042,-119.58542
59915,ORCA,8766,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,36.876847,-120.667608
59916,12307,1016,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.03527,-117.5341
59942,ML1,478,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,34.6608,-118.0836
59948,BF111,259,Solar Photovoltaic,1.27153016,1.81009044,0,0,10.2,-7,35.317551,-118.989894
59952,1,1333,Landfill Gas,0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452
59952,2,1333,Landfill Gas,0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452
59952,3,1333,Landfill Gas,0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452
59952,4,1333,Landfill Gas,0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452
59952,5,1333,Landfill Gas,0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452
59961,WABSB,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.73206,-118.313573
59962,NLR,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.719538,-118.31301
59963,CADRC,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.720499,-118.30046
59964,ELVSC,407,Solar Photovoltaic,36.3294333,51.7168696,0,0,10.2,-7,34.730263,-118.30425
59976,ASTR1,2314,Solar Photovoltaic,90.8235832,129.292174,0,0,10.2,-7,34.844226,-118.458466
59977,ASTR2,2314,Solar Photovoltaic,68.1176874,96.9691305,0,0,10.2,-7,34.836649,-118.480204
59978,ECA22,155,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,39.69898,-122.175583
59979,GEN1,1505,Solar Photovoltaic,17.438128,24.8240974,0,0,10.2,-7,38.019671,-121.86506
60007,MORLS,276,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7,35.731362,-119.818712
60026,PV1,456,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7,34.600231,-117.94751
60032,RCHTR,2283,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,34.097728,-117.544529
60033,GEN01,1178,Solar Photovoltaic,118.070658,168.079826,0,0,10.2,-7,35.615573,-120.404352
60034,GEN01,1178,Solar Photovoltaic,136.235375,193.938261,0,0,10.2,-7,35.615573,-120.404352
60035,RPU1,781,Solar Photovoltaic,6.63012157,9.4383287,0,0,10.2,-7,33.97819,-117.38514
60039,FTRS,1384,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,37.379919,-121.130661
60043,GEN01,1506,Solar Photovoltaic,36.3294333,51.7168696,0,0,10.2,-7,34.901,-119.596
60049,GE,1625,Onshore Wind Turbine,37.3275131,85.9,0,0,23.8842105,-22.5631579,37.713311,-121.640353
60060,SDIA2,1521,Solar Photovoltaic,1.90729525,2.71513565,0,0,10.2,-7,32.729238,-117.207718
60060,SDIAA,1521,Solar Photovoltaic,0.544941499,0.775753044,0,0,10.2,-7,32.729238,-117.207718
60060,SDIAB,1521,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7,32.729238,-117.207718
60077,AVCA,317,Solar Photovoltaic,14.3501261,20.4281635,0,0,10.2,-7,35.996324,-120.15146
60078,DU1CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.856278,-119.068414
60079,DU2CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.844167,-119.068069
60080,DU3CA,8865,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7,35.845378,-119.056992
60081,DU4CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,35.850403,-119.026992
60085,PV1,503,Solar Photovoltaic,3.36047258,4.78381044,0,0,10.2,-7,34.748894,-117.973571
60086,PV1,478,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7,34.66072,-118.081152
60091,GEN01,2314,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7,34.824206,-118.438547
60092,BLCK4,8185,Solar Photovoltaic,30.1534296,42.9250018,0,0,10.2,-7,33.68,-114.73
60092,BLCK5,8185,Solar Photovoltaic,30.7891947,43.830047,0,0,10.2,-7,33.68,-114.73
60092,BLCK6,8185,Solar Photovoltaic,29.0635466,41.3734957,0,0,10.2,-7,33.68,-114.73
60092,BLCK7,8185,Solar Photovoltaic,29.1543702,41.5027879,0,0,10.2,-7,33.68,-114.73
60093,BLCK1,8185,Solar Photovoltaic,35.1487267,50.0360713,0,0,10.2,-7,33.68,-114.742
60093,BLCK2,8185,Solar Photovoltaic,32.9689607,46.9330592,0,0,10.2,-7,33.68,-114.742
60093,BLCK3,8185,Solar Photovoltaic,31.6066069,44.9936766,0,0,10.2,-7,33.68,-114.742
60120,MB-16,699,Other Natural Gas,0,1.4,0,0,0,0,33.788,-117.8901
60142,LEPV1,322,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7,36.257938,-119.798139
60151,BLDGF,385,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7,33.914356,-118.050189
60153,BLDGG,385,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7,33.912917,-118.050561
60154,BLDG1,385,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7,33.912917,-118.041944
60182,DULLE,1998,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,34.030119,-117.517753
60183,FSPRI,385,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7,33.892614,-118.037564
60185,SOLV1,8340,Solar Photovoltaic,77.2000457,109.898348,0,0,10.2,-7,34.655694,-118.298166
60186,DSR1,8340,Solar Photovoltaic,45.4117916,64.646087,0,0,10.2,-7,34.655556,-118.280722
